fundingInterval,fundingRate,fundingRateDaily,symbol,timestamp
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-22 20:00:00+00:00
2000-01-01T08:00:00.000Z,-3.3e-05,-9.9e-05,XBTUSD,2019-07-22 12:00:00+00:00
2000-01-01T08:00:00.000Z,-8.4e-05,-0.000252,XBTUSD,2019-07-22 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00011899999999999999,-0.000357,XBTUSD,2019-07-21 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-21 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-21 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-20 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-20 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-20 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-19 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-19 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-19 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-18 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-18 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000356,-0.001068,XBTUSD,2019-07-18 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-17 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000226,-0.000678,XBTUSD,2019-07-17 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.0004730000000000001,-0.001419,XBTUSD,2019-07-17 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-16 20:00:00+00:00
2000-01-01T08:00:00.000Z,8.499999999999999e-05,0.00025499999999999996,XBTUSD,2019-07-16 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000304,-0.0009119999999999999,XBTUSD,2019-07-16 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000205,-0.000615,XBTUSD,2019-07-15 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00022400000000000002,-0.000672,XBTUSD,2019-07-15 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-15 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-14 20:00:00+00:00
2000-01-01T08:00:00.000Z,-2e-06,-6e-06,XBTUSD,2019-07-14 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000164,-0.000492,XBTUSD,2019-07-14 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-13 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-13 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-13 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-12 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-12 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-12 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-11 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-11 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000488,0.001464,XBTUSD,2019-07-11 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.001253,0.003759,XBTUSD,2019-07-10 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000874,0.0026219999999999998,XBTUSD,2019-07-10 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000742,0.002226,XBTUSD,2019-07-10 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000956,0.002868,XBTUSD,2019-07-09 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000202,0.000606,XBTUSD,2019-07-09 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.001145,0.003435,XBTUSD,2019-07-09 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000997,0.002991,XBTUSD,2019-07-08 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-08 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000259,0.0007769999999999999,XBTUSD,2019-07-08 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-07 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-07 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000266,0.0007980000000000001,XBTUSD,2019-07-07 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-06 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-06 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-06 04:00:00+00:00
2000-01-01T08:00:00.000Z,-6.3e-05,-0.000189,XBTUSD,2019-07-05 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-05 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000145,0.00043499999999999995,XBTUSD,2019-07-05 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-04 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-04 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-04 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-03 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-03 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000269,0.000807,XBTUSD,2019-07-03 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000376,0.001128,XBTUSD,2019-07-02 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-02 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00036,0.00108,XBTUSD,2019-07-02 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0014550000000000001,0.004365,XBTUSD,2019-07-01 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-01 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-07-01 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000549,0.0016469999999999998,XBTUSD,2019-06-30 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000866,0.002598,XBTUSD,2019-06-30 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00042,0.00126,XBTUSD,2019-06-30 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-29 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.00048300000000000003,0.001449,XBTUSD,2019-06-29 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000453,0.001359,XBTUSD,2019-06-29 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000705,0.0021149999999999997,XBTUSD,2019-06-28 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000704,0.002112,XBTUSD,2019-06-28 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.003159,0.009477,XBTUSD,2019-06-28 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0019320000000000001,0.005796,XBTUSD,2019-06-27 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.001558,0.004673999999999999,XBTUSD,2019-06-27 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.001399,0.004197,XBTUSD,2019-06-27 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0016190000000000002,0.004857,XBTUSD,2019-06-26 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-26 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-26 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0009599999999999999,0.00288,XBTUSD,2019-06-25 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0008810000000000002,0.002643,XBTUSD,2019-06-25 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000857,0.002571,XBTUSD,2019-06-25 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000956,0.002868,XBTUSD,2019-06-24 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0013050000000000002,0.003915,XBTUSD,2019-06-24 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.001562,0.004686,XBTUSD,2019-06-24 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0029649999999999998,0.008895,XBTUSD,2019-06-23 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.002832,0.008496,XBTUSD,2019-06-23 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.002136,0.006408,XBTUSD,2019-06-23 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.002052,0.006156,XBTUSD,2019-06-22 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.001954,0.005862,XBTUSD,2019-06-22 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000241,0.000723,XBTUSD,2019-06-22 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000745,0.002235,XBTUSD,2019-06-21 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000407,0.001221,XBTUSD,2019-06-21 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000153,0.000459,XBTUSD,2019-06-21 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000629,0.001887,XBTUSD,2019-06-20 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000543,0.0016289999999999998,XBTUSD,2019-06-20 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00038199999999999996,0.001146,XBTUSD,2019-06-20 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000648,0.0019440000000000002,XBTUSD,2019-06-19 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000492,0.0014759999999999999,XBTUSD,2019-06-19 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0008560000000000001,0.002568,XBTUSD,2019-06-19 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000499,0.001497,XBTUSD,2019-06-18 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.00081,0.00243,XBTUSD,2019-06-18 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000526,0.001578,XBTUSD,2019-06-18 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.00038700000000000003,0.001161,XBTUSD,2019-06-17 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.00011100000000000001,0.000333,XBTUSD,2019-06-17 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.001083,0.003249,XBTUSD,2019-06-17 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.001809,0.005427,XBTUSD,2019-06-16 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0006349999999999999,0.001905,XBTUSD,2019-06-16 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000591,0.0017730000000000005,XBTUSD,2019-06-16 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.00021099999999999998,0.000633,XBTUSD,2019-06-15 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-15 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00011599999999999999,-0.000348,XBTUSD,2019-06-15 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-14 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-14 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-14 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-13 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-13 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-13 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-12 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-12 12:00:00+00:00
2000-01-01T08:00:00.000Z,1e-06,3e-06,XBTUSD,2019-06-12 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-11 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-11 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-11 04:00:00+00:00
2000-01-01T08:00:00.000Z,-7e-05,-0.00021,XBTUSD,2019-06-10 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000455,-0.0013650000000000001,XBTUSD,2019-06-10 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000536,-0.0016079999999999998,XBTUSD,2019-06-10 04:00:00+00:00
2000-01-01T08:00:00.000Z,-8.8e-05,-0.000264,XBTUSD,2019-06-09 20:00:00+00:00
2000-01-01T08:00:00.000Z,1e-05,3.000000000000001e-05,XBTUSD,2019-06-09 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-09 04:00:00+00:00
2000-01-01T08:00:00.000Z,-5.6999999999999996e-05,-0.000171,XBTUSD,2019-06-08 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00023700000000000001,-0.0007109999999999999,XBTUSD,2019-06-08 12:00:00+00:00
2000-01-01T08:00:00.000Z,5.2000000000000004e-05,0.000156,XBTUSD,2019-06-08 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-07 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-07 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000125,-0.000375,XBTUSD,2019-06-07 04:00:00+00:00
2000-01-01T08:00:00.000Z,-5.6999999999999996e-05,-0.000171,XBTUSD,2019-06-06 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000162,-0.0004860000000000001,XBTUSD,2019-06-06 12:00:00+00:00
2000-01-01T08:00:00.000Z,-5.9e-05,-0.000177,XBTUSD,2019-06-06 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-05 20:00:00+00:00
2000-01-01T08:00:00.000Z,5.400000000000001e-05,0.00016199999999999998,XBTUSD,2019-06-05 12:00:00+00:00
2000-01-01T08:00:00.000Z,-2.8000000000000013e-05,-8.4e-05,XBTUSD,2019-06-05 04:00:00+00:00
2000-01-01T08:00:00.000Z,-1.8e-05,-5.400000000000001e-05,XBTUSD,2019-06-04 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-04 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-04 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-03 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000176,0.000528,XBTUSD,2019-06-03 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00043799999999999997,0.001314,XBTUSD,2019-06-03 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000601,0.0018030000000000001,XBTUSD,2019-06-02 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-02 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00037200000000000004,0.001116,XBTUSD,2019-06-02 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-06-01 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.00014099999999999998,0.000423,XBTUSD,2019-06-01 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00011599999999999999,0.000348,XBTUSD,2019-06-01 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-31 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-31 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000339,0.001017,XBTUSD,2019-05-31 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.001131,0.003393,XBTUSD,2019-05-30 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000515,0.001545,XBTUSD,2019-05-30 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00082,0.00246,XBTUSD,2019-05-30 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000753,0.002259,XBTUSD,2019-05-29 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000726,0.0021780000000000002,XBTUSD,2019-05-29 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.001224,0.003672,XBTUSD,2019-05-29 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0015429999999999999,0.004629,XBTUSD,2019-05-28 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.001425,0.004275,XBTUSD,2019-05-28 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.001267,0.003801,XBTUSD,2019-05-28 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.001734,0.005202,XBTUSD,2019-05-27 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.00298,0.00894,XBTUSD,2019-05-27 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000608,0.0018239999999999999,XBTUSD,2019-05-27 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.00041600000000000003,0.001248,XBTUSD,2019-05-26 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000684,0.002052,XBTUSD,2019-05-26 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00041,0.00123,XBTUSD,2019-05-26 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0007099999999999999,0.00213,XBTUSD,2019-05-25 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000488,0.001464,XBTUSD,2019-05-25 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00059,0.0017699999999999999,XBTUSD,2019-05-25 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.00015900000000000002,0.00047699999999999994,XBTUSD,2019-05-24 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-24 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-24 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-23 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-23 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-23 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000375,0.001125,XBTUSD,2019-05-22 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000407,0.001221,XBTUSD,2019-05-22 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-22 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000302,0.000906,XBTUSD,2019-05-21 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000177,0.000531,XBTUSD,2019-05-21 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-21 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.00032900000000000003,0.000987,XBTUSD,2019-05-20 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000265,0.0007949999999999999,XBTUSD,2019-05-20 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.00018700000000000002,0.0005610000000000001,XBTUSD,2019-05-20 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000386,0.001158,XBTUSD,2019-05-19 20:00:00+00:00
2000-01-01T08:00:00.000Z,-8.9e-05,-0.000267,XBTUSD,2019-05-19 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000271,-0.0008129999999999999,XBTUSD,2019-05-19 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000118,-0.000354,XBTUSD,2019-05-18 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00014,-0.00042,XBTUSD,2019-05-18 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-18 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-17 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0006580000000000001,0.001974,XBTUSD,2019-05-17 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.000312,0.000936,XBTUSD,2019-05-17 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000701,0.0021030000000000003,XBTUSD,2019-05-16 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000198,0.0005939999999999999,XBTUSD,2019-05-16 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-16 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.00034700000000000003,0.0010409999999999998,XBTUSD,2019-05-15 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-15 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-15 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.000276,0.000828,XBTUSD,2019-05-14 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.000234,0.0007019999999999999,XBTUSD,2019-05-14 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-14 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-13 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-13 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-13 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-12 20:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-12 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-12 04:00:00+00:00
2000-01-01T08:00:00.000Z,-8.8e-05,-0.000264,XBTUSD,2019-05-11 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000692,-0.002076,XBTUSD,2019-05-11 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000942,-0.002826,XBTUSD,2019-05-11 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.001058,-0.003174,XBTUSD,2019-05-10 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.001462,-0.004386,XBTUSD,2019-05-10 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.0010630000000000001,-0.003189,XBTUSD,2019-05-10 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000496,-0.0014880000000000002,XBTUSD,2019-05-09 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000709,-0.002127,XBTUSD,2019-05-09 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.001053,-0.0031589999999999995,XBTUSD,2019-05-09 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.0008210000000000001,-0.002463,XBTUSD,2019-05-08 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000758,-0.002274,XBTUSD,2019-05-08 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000151,-0.0004530000000000001,XBTUSD,2019-05-08 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-07 20:00:00+00:00
2000-01-01T08:00:00.000Z,1e-06,3e-06,XBTUSD,2019-05-07 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.0006490000000000001,-0.001947,XBTUSD,2019-05-07 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000174,-0.000522,XBTUSD,2019-05-06 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00036,-0.00108,XBTUSD,2019-05-06 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000295,-0.0008849999999999998,XBTUSD,2019-05-06 04:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-05 20:00:00+00:00
2000-01-01T08:00:00.000Z,-3.5e-05,-0.000105,XBTUSD,2019-05-05 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.001147,-0.0034409999999999996,XBTUSD,2019-05-05 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000164,-0.000492,XBTUSD,2019-05-04 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000144,-0.00043200000000000004,XBTUSD,2019-05-04 12:00:00+00:00
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-05-04 04:00:00+00:00
2000-01-01T08:00:00.000Z,9.2e-05,0.000276,XBTUSD,2019-05-03 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00053,-0.0015899999999999998,XBTUSD,2019-05-03 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.001068,-0.003204,XBTUSD,2019-05-03 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00023199999999999997,-0.000696,XBTUSD,2019-05-02 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.00037200000000000004,-0.001116,XBTUSD,2019-05-02 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000669,-0.002007,XBTUSD,2019-05-02 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000317,-0.000951,XBTUSD,2019-05-01 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000688,-0.002064,XBTUSD,2019-05-01 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000679,-0.002037,XBTUSD,2019-05-01 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000377,-0.001131,XBTUSD,2019-04-30 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000648,-0.0019440000000000002,XBTUSD,2019-04-30 12:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000589,-0.0017670000000000001,XBTUSD,2019-04-30 04:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000788,-0.002364,XBTUSD,2019-04-29 20:00:00+00:00
2000-01-01T08:00:00.000Z,-0.000297,-0.0008910000000000002,XBTUSD,2019-04-29 12:00:00+00:00
