,Date,Mining Revenue
3556,2010-05-20,0.0
3557,2010-05-19,0.0
3558,2010-05-18,0.0
3559,2010-05-17,0.0
3560,2010-05-16,0.0
3561,2010-05-15,0.0
3562,2010-05-14,0.0
3563,2010-05-13,0.0
3564,2010-05-12,0.0
3565,2010-05-11,0.0
3566,2010-05-10,0.0
3567,2010-05-09,0.0
3568,2010-05-08,0.0
3569,2010-05-07,0.0
3570,2010-05-06,0.0
3571,2010-05-05,0.0
3572,2010-05-04,0.0
3573,2010-05-03,0.0
3574,2010-05-02,0.0
3575,2010-05-01,0.0
3576,2010-04-30,0.0
3577,2010-04-29,0.0
3578,2010-04-28,0.0
3579,2010-04-27,0.0
3580,2010-04-26,0.0
3581,2010-04-25,0.0
3582,2010-04-24,0.0
3583,2010-04-23,0.0
3584,2010-04-22,0.0
3585,2010-04-21,0.0
3586,2010-04-20,0.0
3587,2010-04-19,0.0
3588,2010-04-18,0.0
3589,2010-04-17,0.0
3590,2010-04-16,0.0
3591,2010-04-15,0.0
3592,2010-04-14,0.0
3593,2010-04-13,0.0
3594,2010-04-12,0.0
3595,2010-04-11,0.0
3596,2010-04-10,0.0
3597,2010-04-09,0.0
3598,2010-04-08,0.0
3599,2010-04-07,0.0
3600,2010-04-06,0.0
3601,2010-04-05,0.0
3602,2010-04-04,0.0
3603,2010-04-03,0.0
3604,2010-04-02,0.0
3605,2010-04-01,0.0
3606,2010-03-31,0.0
3607,2010-03-30,0.0
3608,2010-03-29,0.0
3609,2010-03-28,0.0
3610,2010-03-27,0.0
3611,2010-03-26,0.0
3612,2010-03-25,0.0
3613,2010-03-24,0.0
3614,2010-03-23,0.0
3615,2010-03-22,0.0
3616,2010-03-21,0.0
3617,2010-03-20,0.0
3618,2010-03-19,0.0
3619,2010-03-18,0.0
3620,2010-03-17,0.0
3621,2010-03-16,0.0
3622,2010-03-15,0.0
3623,2010-03-14,0.0
3624,2010-03-13,0.0
3625,2010-03-12,0.0
3626,2010-03-11,0.0
3627,2010-03-10,0.0
3628,2010-03-09,0.0
3629,2010-03-08,0.0
3630,2010-03-07,0.0
3631,2010-03-06,0.0
3632,2010-03-05,0.0
3633,2010-03-04,0.0
3634,2010-03-03,0.0
3635,2010-03-02,0.0
3636,2010-03-01,0.0
3637,2010-02-28,0.0
3638,2010-02-27,0.0
3639,2010-02-26,0.0
3640,2010-02-25,0.0
3641,2010-02-24,0.0
3642,2010-02-23,0.0
3643,2010-02-22,0.0
3644,2010-02-21,0.0
3645,2010-02-20,0.0
3646,2010-02-19,0.0
3647,2010-02-18,0.0
3648,2010-02-17,0.0
3649,2010-02-16,0.0
3650,2010-02-15,0.0
3651,2010-02-14,0.0
3652,2010-02-13,0.0
3653,2010-02-12,0.0
3654,2010-02-11,0.0
3655,2010-02-10,0.0
3656,2010-02-09,0.0
3657,2010-02-08,0.0
3658,2010-02-07,0.0
3659,2010-02-06,0.0
3660,2010-02-05,0.0
3661,2010-02-04,0.0
3662,2010-02-03,0.0
3663,2010-02-02,0.0
3664,2010-02-01,0.0
3665,2010-01-31,0.0
3666,2010-01-30,0.0
3667,2010-01-29,0.0
3668,2010-01-28,0.0
3669,2010-01-27,0.0
3670,2010-01-26,0.0
3671,2010-01-25,0.0
3672,2010-01-24,0.0
3673,2010-01-23,0.0
3674,2010-01-22,0.0
3675,2010-01-21,0.0
3676,2010-01-20,0.0
3677,2010-01-19,0.0
3678,2010-01-18,0.0
3679,2010-01-17,0.0
3680,2010-01-16,0.0
3681,2010-01-15,0.0
3682,2010-01-14,0.0
3683,2010-01-13,0.0
3684,2010-01-12,0.0
3685,2010-01-11,0.0
3686,2010-01-10,0.0
3687,2010-01-09,0.0
3688,2010-01-08,0.0
3689,2010-01-07,0.0
3690,2010-01-06,0.0
3691,2010-01-05,0.0
3692,2010-01-04,0.0
3693,2010-01-03,0.0
3694,2010-01-02,0.0
3695,2010-01-01,0.0
3696,2009-12-31,0.0
3697,2009-12-30,0.0
3698,2009-12-29,0.0
3699,2009-12-28,0.0
3700,2009-12-27,0.0
3701,2009-12-26,0.0
3702,2009-12-25,0.0
3703,2009-12-24,0.0
3704,2009-12-23,0.0
3705,2009-12-22,0.0
3706,2009-12-21,0.0
3707,2009-12-20,0.0
3708,2009-12-19,0.0
3709,2009-12-18,0.0
3710,2009-12-17,0.0
3711,2009-12-16,0.0
3712,2009-12-15,0.0
3713,2009-12-14,0.0
3714,2009-12-13,0.0
3715,2009-12-12,0.0
3716,2009-12-11,0.0
3717,2009-12-10,0.0
3718,2009-12-09,0.0
3719,2009-12-08,0.0
3720,2009-12-07,0.0
3721,2009-12-06,0.0
3722,2009-12-05,0.0
3723,2009-12-04,0.0
3724,2009-12-03,0.0
3725,2009-12-02,0.0
3726,2009-12-01,0.0
3727,2009-11-30,0.0
3728,2009-11-29,0.0
3729,2009-11-28,0.0
3730,2009-11-27,0.0
3731,2009-11-26,0.0
3732,2009-11-25,0.0
3733,2009-11-24,0.0
3734,2009-11-23,0.0
3735,2009-11-22,0.0
3736,2009-11-21,0.0
3737,2009-11-20,0.0
3738,2009-11-19,0.0
3739,2009-11-18,0.0
3740,2009-11-17,0.0
3741,2009-11-16,0.0
3742,2009-11-15,0.0
3743,2009-11-14,0.0
3744,2009-11-13,0.0
3745,2009-11-12,0.0
3746,2009-11-11,0.0
3747,2009-11-10,0.0
3748,2009-11-09,0.0
3749,2009-11-08,0.0
3750,2009-11-07,0.0
3751,2009-11-06,0.0
3752,2009-11-05,0.0
3753,2009-11-04,0.0
3754,2009-11-03,0.0
3755,2009-11-02,0.0
3756,2009-11-01,0.0
3757,2009-10-31,0.0
3758,2009-10-30,0.0
3759,2009-10-29,0.0
3760,2009-10-28,0.0
3761,2009-10-27,0.0
3762,2009-10-26,0.0
3763,2009-10-25,0.0
3764,2009-10-24,0.0
3765,2009-10-23,0.0
3766,2009-10-22,0.0
3767,2009-10-21,0.0
3768,2009-10-20,0.0
3769,2009-10-19,0.0
3770,2009-10-18,0.0
3771,2009-10-17,0.0
3772,2009-10-16,0.0
3773,2009-10-15,0.0
3774,2009-10-14,0.0
3775,2009-10-13,0.0
3776,2009-10-12,0.0
3777,2009-10-11,0.0
3778,2009-10-10,0.0
3779,2009-10-09,0.0
3780,2009-10-08,0.0
3781,2009-10-07,0.0
3782,2009-10-06,0.0
3783,2009-10-05,0.0
3784,2009-10-04,0.0
3785,2009-10-03,0.0
3786,2009-10-02,0.0
3787,2009-10-01,0.0
3788,2009-09-30,0.0
3789,2009-09-29,0.0
3790,2009-09-28,0.0
3791,2009-09-27,0.0
3792,2009-09-26,0.0
3793,2009-09-25,0.0
3794,2009-09-24,0.0
3795,2009-09-23,0.0
3796,2009-09-22,0.0
3797,2009-09-21,0.0
3798,2009-09-20,0.0
3799,2009-09-19,0.0
3800,2009-09-18,0.0
3801,2009-09-17,0.0
3802,2009-09-16,0.0
3803,2009-09-15,0.0
3804,2009-09-14,0.0
3805,2009-09-13,0.0
3806,2009-09-12,0.0
3807,2009-09-11,0.0
3808,2009-09-10,0.0
3809,2009-09-09,0.0
3810,2009-09-08,0.0
3811,2009-09-07,0.0
3812,2009-09-06,0.0
3813,2009-09-05,0.0
3814,2009-09-04,0.0
3815,2009-09-03,0.0
3816,2009-09-02,0.0
3817,2009-09-01,0.0
3818,2009-08-31,0.0
3819,2009-08-30,0.0
3820,2009-08-29,0.0
3821,2009-08-28,0.0
3822,2009-08-27,0.0
3823,2009-08-26,0.0
3824,2009-08-25,0.0
3825,2009-08-24,0.0
3826,2009-08-23,0.0
3827,2009-08-22,0.0
3828,2009-08-21,0.0
3829,2009-08-20,0.0
3830,2009-08-19,0.0
3831,2009-08-18,0.0
3832,2009-08-17,0.0
3833,2009-08-16,0.0
3834,2009-08-15,0.0
3835,2009-08-14,0.0
3836,2009-08-13,0.0
3837,2009-08-12,0.0
3838,2009-08-11,0.0
3839,2009-08-10,0.0
3840,2009-08-09,0.0
3841,2009-08-08,0.0
3842,2009-08-07,0.0
3843,2009-08-06,0.0
3844,2009-08-05,0.0
3845,2009-08-04,0.0
3846,2009-08-03,0.0
3847,2009-08-02,0.0
3848,2009-08-01,0.0
3849,2009-07-31,0.0
3850,2009-07-30,0.0
3851,2009-07-29,0.0
3852,2009-07-28,0.0
3853,2009-07-27,0.0
3854,2009-07-26,0.0
3855,2009-07-25,0.0
3856,2009-07-24,0.0
3857,2009-07-23,0.0
3858,2009-07-22,0.0
3859,2009-07-21,0.0
3860,2009-07-20,0.0
3861,2009-07-19,0.0
3862,2009-07-18,0.0
3863,2009-07-17,0.0
3864,2009-07-16,0.0
3865,2009-07-15,0.0
3866,2009-07-14,0.0
3867,2009-07-13,0.0
3868,2009-07-12,0.0
3869,2009-07-11,0.0
3870,2009-07-10,0.0
3871,2009-07-09,0.0
3872,2009-07-08,0.0
3873,2009-07-07,0.0
3874,2009-07-06,0.0
3875,2009-07-05,0.0
3876,2009-07-04,0.0
3877,2009-07-03,0.0
3878,2009-07-02,0.0
3879,2009-07-01,0.0
3880,2009-06-30,0.0
3881,2009-06-29,0.0
3882,2009-06-28,0.0
3883,2009-06-27,0.0
3884,2009-06-26,0.0
3885,2009-06-25,0.0
3886,2009-06-24,0.0
3887,2009-06-23,0.0
3888,2009-06-22,0.0
3889,2009-06-21,0.0
3890,2009-06-20,0.0
3891,2009-06-19,0.0
3892,2009-06-18,0.0
3893,2009-06-17,0.0
3894,2009-06-16,0.0
3895,2009-06-15,0.0
3896,2009-06-14,0.0
3897,2009-06-13,0.0
3898,2009-06-12,0.0
3899,2009-06-11,0.0
3900,2009-06-10,0.0
3901,2009-06-09,0.0
3902,2009-06-08,0.0
3903,2009-06-07,0.0
3904,2009-06-06,0.0
3905,2009-06-05,0.0
3906,2009-06-04,0.0
3907,2009-06-03,0.0
3908,2009-06-02,0.0
3909,2009-06-01,0.0
3910,2009-05-31,0.0
3911,2009-05-30,0.0
3912,2009-05-29,0.0
3913,2009-05-28,0.0
3914,2009-05-27,0.0
3915,2009-05-26,0.0
3916,2009-05-25,0.0
3917,2009-05-24,0.0
3918,2009-05-23,0.0
3919,2009-05-22,0.0
3920,2009-05-21,0.0
3921,2009-05-20,0.0
3922,2009-05-19,0.0
3923,2009-05-18,0.0
3924,2009-05-17,0.0
3925,2009-05-16,0.0
3926,2009-05-15,0.0
3927,2009-05-14,0.0
3928,2009-05-13,0.0
3929,2009-05-12,0.0
3930,2009-05-11,0.0
3931,2009-05-10,0.0
3932,2009-05-09,0.0
3933,2009-05-08,0.0
3934,2009-05-07,0.0
3935,2009-05-06,0.0
3936,2009-05-05,0.0
3937,2009-05-04,0.0
3938,2009-05-03,0.0
3939,2009-05-02,0.0
3940,2009-05-01,0.0
3941,2009-04-30,0.0
3942,2009-04-29,0.0
3943,2009-04-28,0.0
3944,2009-04-27,0.0
3945,2009-04-26,0.0
3946,2009-04-25,0.0
3947,2009-04-24,0.0
3948,2009-04-23,0.0
3949,2009-04-22,0.0
3950,2009-04-21,0.0
3951,2009-04-20,0.0
3952,2009-04-19,0.0
3953,2009-04-18,0.0
3954,2009-04-17,0.0
3955,2009-04-16,0.0
3956,2009-04-15,0.0
3957,2009-04-14,0.0
3958,2009-04-13,0.0
3959,2009-04-12,0.0
3960,2009-04-11,0.0
3961,2009-04-10,0.0
3962,2009-04-09,0.0
3963,2009-04-08,0.0
3964,2009-04-07,0.0
3965,2009-04-06,0.0
3966,2009-04-05,0.0
3967,2009-04-04,0.0
3968,2009-04-03,0.0
3969,2009-04-02,0.0
3970,2009-04-01,0.0
3971,2009-03-31,0.0
3972,2009-03-30,0.0
3973,2009-03-29,0.0
3974,2009-03-28,0.0
3975,2009-03-27,0.0
3976,2009-03-26,0.0
3977,2009-03-25,0.0
3978,2009-03-24,0.0
3979,2009-03-23,0.0
3980,2009-03-22,0.0
3981,2009-03-21,0.0
3982,2009-03-20,0.0
3983,2009-03-19,0.0
3984,2009-03-18,0.0
3985,2009-03-17,0.0
3986,2009-03-16,0.0
3987,2009-03-15,0.0
3988,2009-03-14,0.0
3989,2009-03-13,0.0
3990,2009-03-12,0.0
3991,2009-03-11,0.0
3992,2009-03-10,0.0
3993,2009-03-09,0.0
3994,2009-03-08,0.0
3995,2009-03-07,0.0
3996,2009-03-06,0.0
3997,2009-03-05,0.0
3998,2009-03-04,0.0
3999,2009-03-03,0.0
4000,2009-03-02,0.0
4001,2009-03-01,0.0
4002,2009-02-28,0.0
4003,2009-02-27,0.0
4004,2009-02-26,0.0
4005,2009-02-25,0.0
4006,2009-02-24,0.0
4007,2009-02-23,0.0
4008,2009-02-22,0.0
4009,2009-02-21,0.0
4010,2009-02-20,0.0
4011,2009-02-19,0.0
4012,2009-02-18,0.0
4013,2009-02-17,0.0
4014,2009-02-16,0.0
4015,2009-02-15,0.0
4016,2009-02-14,0.0
4017,2009-02-13,0.0
4018,2009-02-12,0.0
4019,2009-02-11,0.0
4020,2009-02-10,0.0
4021,2009-02-09,0.0
4022,2009-02-08,0.0
4023,2009-02-07,0.0
4024,2009-02-06,0.0
4025,2009-02-05,0.0
4026,2009-02-04,0.0
4027,2009-02-03,0.0
4028,2009-02-02,0.0
4029,2009-02-01,0.0
4030,2009-01-31,0.0
4031,2009-01-30,0.0
4032,2009-01-29,0.0
4033,2009-01-28,0.0
4034,2009-01-27,0.0
4035,2009-01-26,0.0
4036,2009-01-25,0.0
4037,2009-01-24,0.0
4038,2009-01-23,0.0
4039,2009-01-22,0.0
4040,2009-01-21,0.0
4041,2009-01-20,0.0
4042,2009-01-19,0.0
4043,2009-01-18,0.0
4044,2009-01-17,0.0
4045,2009-01-16,0.0
4046,2009-01-15,0.0
4047,2009-01-14,0.0
4048,2009-01-13,0.0
4049,2009-01-12,0.0
4050,2009-01-11,0.0
4051,2009-01-10,0.0
4052,2009-01-09,0.0
4053,2009-01-08,0.0
4054,2009-01-07,0.0
4055,2009-01-06,0.0
4056,2009-01-05,0.0
4057,2009-01-04,0.0
4058,2009-01-03,0.0
