,Unnamed: 0,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades, taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date,Date,Bitcoin_Adjusted_Difficulty,f_name
117,117,2017-12-12 00:00:00,16587.97,16976.45,15875.0,16349.99,9436.802411,2017-12-12 23:59:59.999,155716213.09834388,76032,4395.051525,72561808.35535774,61152.46949264,2017-12-12,2017-12-12,1590896927260.0,13523349.5004
118,118,2017-12-13 00:00:00,16349.99,16546.0,14666.56,16033.29,12416.328801,2017-12-13 23:59:59.999,196769674.31153056,83847,6127.957739,97124627.48575148,61987.68707248,2017-12-13,2017-12-13,1590896927260.0,12337090.7723
119,119,2017-12-14 00:00:00,16030.34,16445.0,15450.0,16334.98,11616.867151,2017-12-14 23:59:59.999,186092495.1834846,86150,5999.075173,96150362.10506035,65040.83678882,2017-12-14,2017-12-14,1590896927260.0,14709608.2285
120,120,2017-12-15 00:00:00,16334.98,17991.0,16298.45,17539.83,9181.273947,2017-12-15 23:59:59.999,159809704.04408672,85478,4712.5784,81924043.94046211,69046.68373417,2017-12-15,2017-12-15,1590896927260.0,14630524.3133
121,121,2017-12-16 00:00:00,17516.81,19539.0,17190.01,19102.66,4202.628709,2017-12-16 23:59:59.999,76293721.36508314,51777,2308.847163,41958921.17812987,72421.70814518,2017-12-16,2017-12-16,1590896927260.0,13365181.67
122,122,2017-12-17 00:00:00,19120.19,19798.68,18510.0,18860.02,9177.183434,2017-12-17 23:59:59.999,175867439.47045135,84581,4197.960835,80497172.92855518,76007.97007851,2017-12-17,2017-12-17,1590896927260.0,13523349.5004
123,123,2017-12-18 00:00:00,18860.04,19300.0,17029.98,18856.25,10624.633071,2017-12-18 23:59:59.999,196339245.745198,91956,4690.302146,86666689.06405357,0.0,2017-12-18,2017-12-18,1590896927260.0,14630524.3133
124,124,2017-12-19 00:00:00,18856.25,18950.0,16300.0,17295.2,13210.74822,2017-12-19 23:59:59.999,232790625.92336664,116569,5740.506184,101134115.9201646,0.0,2017-12-19,2017-12-19,1718045833480.0,16946489.2357
125,125,2017-12-20 00:00:00,17295.2,17720.35,14777.66,16488.98,13450.496693,2017-12-20 23:59:59.999,221193892.50223887,129762,5732.664035,94404363.82531904,0.0,2017-12-20,2017-12-20,1873105475220.0,13035760.9505
126,126,2017-12-21 00:00:00,16480.52,17309.5,14022.0,15492.64,20324.2173,2017-12-21 23:59:59.999,320176825.29037607,117731,11672.760789,184537677.7923892,0.0,2017-12-21,2017-12-21,1873105475220.0,12663310.6376
127,127,2017-12-22 00:00:00,15514.03,15699.34,10961.0,13326.61,36076.271175,2017-12-22 23:59:59.999,477509934.71828645,243261,17556.682449,233435309.648319,0.0,2017-12-22,2017-12-22,1873105475220.0,12290860.3248
128,128,2017-12-23 00:00:00,13326.61,14950.0,12978.18,13300.0,13141.538875,2017-12-23 23:59:59.999,184759685.33206663,135005,6547.667326,92098774.4608775,0.0,2017-12-23,2017-12-23,1873105475220.0,14432449.6238
129,129,2017-12-24 00:00:00,13300.0,13819.99,11640.0,13500.0,28557.534988,2017-12-24 23:59:59.999,365709589.60302895,173557,15365.113545,196993097.07332075,0.0,2017-12-24,2017-12-24,1873105475220.0,12942648.3723
130,130,2017-12-25 00:00:00,13500.0,14300.0,12708.0,13699.34,15748.207607,2017-12-25 23:59:59.999,213139657.6289145,116416,8834.650938,119703848.8596264,0.0,2017-12-25,2017-12-25,1873105475220.0,14153111.8891
131,131,2017-12-26 00:00:00,13699.34,16050.0,13533.0,15689.01,15034.668104,2017-12-26 23:59:59.999,224843731.89656883,133133,8436.171298,125842113.78661472,0.0,2017-12-26,2017-12-26,1873105475220.0,12570198.0594
132,132,2017-12-27 00:00:00,15709.98,16498.05,14200.15,15459.99,14959.864723,2017-12-27 23:59:59.999,231229932.48204055,142202,7843.419761,121346099.97221792,0.0,2017-12-27,2017-12-27,1873105475220.0,13221986.107
133,133,2017-12-28 00:00:00,15459.97,15539.99,13150.0,14182.11,21717.858014,2017-12-28 23:59:59.999,303401227.98652,178032,11431.787691,159795892.05003202,0.0,2017-12-28,2017-12-28,1873105475220.0,14525562.202
134,134,2017-12-29 00:00:00,14199.14,14981.0,13850.0,14378.9,18072.008116,2017-12-29 23:59:59.999,260911629.21807677,142100,10502.69575,151673949.96207923,0.0,2017-12-29,2017-12-29,1873105475220.0,13873774.1545
135,135,2017-12-30 00:00:00,14378.99,14398.85,11750.0,12440.01,19221.158039,2017-12-30 23:59:59.999,247803953.75248587,190204,9530.51786,123372468.27892075,0.0,2017-12-30,2017-12-30,1873105475220.0,15363575.406
136,136,2017-12-31 00:00:00,12345.1,14050.11,12149.98,13716.36,11768.989718,2017-12-31 23:59:59.999,155283285.36704132,138893,6085.523277,80277167.6252944,0.0,2017-12-31,2017-12-31,1873105475220.0,13687548.998
137,137,2018-01-01 00:00:00,13715.65,13818.55,12750.0,13380.0,8609.915844,2018-01-01 23:59:59.999,114799747.44197056,105595,3961.938946,52809747.44038045,0.0,2018-01-01,2018-01-01,1873105475220.0,15177350.2495
138,138,2018-01-02 00:00:00,13382.16,15473.49,12890.02,14675.11,20078.092111,2018-01-02 23:59:59.999,279717107.4337192,177728,11346.326739,158080088.68331683,0.0,2018-01-02,2018-01-02,1922580604980.0,14975580.9597
139,139,2018-01-03 00:00:00,14690.0,15307.56,14150.0,14919.51,15905.667639,2018-01-03 23:59:59.999,236116868.33619007,162787,8994.953566,133587333.24534808,0.0,2018-01-03,2018-01-03,1931136454490.0,16415540.6674
140,140,2018-01-04 00:00:00,14919.51,15280.0,13918.04,15059.54,21329.649574,2018-01-04 23:59:59.999,312781583.79830784,170310,12680.812951,186116793.0115893,0.0,2018-01-04,2018-01-04,1931136454490.0,15071578.2735
141,141,2018-01-05 00:00:00,15059.56,17176.24,14600.0,16960.39,23251.491125,2018-01-05 23:59:59.999,369321956.4868375,192969,13346.622293,211829900.67898223,0.0,2018-01-05,2018-01-05,1931136454490.0,16127548.7258
142,142,2018-01-06 00:00:00,16960.39,17143.13,16011.21,17069.79,18571.457508,2018-01-06 23:59:59.999,309216920.9864104,158242,11007.164056,183417769.0623772,0.0,2018-01-06,2018-01-06,1931136454490.0,13727615.8797
143,143,2018-01-07 00:00:00,17069.79,17099.96,15610.0,16150.03,12493.125558,2018-01-07 23:59:59.999,206194706.37068355,120269,6779.320508,112151163.1274352,0.0,2018-01-07,2018-01-07,1931136454490.0,16127548.7258
144,144,2018-01-08 00:00:00,16218.85,16322.3,12812.0,14902.54,26600.609912,2018-01-08 23:59:59.999,396569997.15746266,208642,13756.844389,206049582.13668823,0.0,2018-01-08,2018-01-08,1931136454490.0,15551564.8428
145,145,2018-01-09 00:00:00,14902.54,15500.0,14011.05,14400.0,14315.004253,2018-01-09 23:59:59.999,210630187.45766863,156656,6841.233287,100698572.9000214,0.0,2018-01-09,2018-01-09,1931136454490.0,15935554.0981
146,146,2018-01-10 00:00:00,14401.0,14955.66,13131.31,14907.09,17411.001655,2018-01-10 23:59:59.999,244011366.763028,161476,8529.554675,119570139.80645348,0.0,2018-01-10,2018-01-10,1931136454490.0,15743559.4704
147,147,2018-01-11 00:00:00,14940.0,14968.68,11400.0,13238.78,33554.723751,2018-01-11 23:59:59.999,446587594.6937379,239416,16422.01998,218762237.37910992,0.0,2018-01-11,2018-01-11,1931136454490.0,15935554.0981
148,148,2018-01-12 00:00:00,13238.76,14109.78,12500.0,13740.01,16417.162137,2018-01-12 23:59:59.999,222516076.27145907,134452,8117.312075,110040020.181478,0.0,2018-01-12,2018-01-12,1931136454490.0,18527481.5719
149,149,2018-01-13 00:00:00,13749.95,14580.0,13706.15,14210.0,12221.508528,2018-01-13 23:59:59.999,173086488.54788405,123639,5574.178408,78958098.9463857,0.0,2018-01-13,2018-01-13,1931136454490.0,17087521.8643
150,150,2018-01-14 00:00:00,14210.0,14339.5,12569.2,13474.99,17017.894329,2018-01-14 23:59:59.999,226525305.12938112,152364,8288.382911,110381556.67259862,0.0,2018-01-14,2018-01-14,2134254177770.0,16501289.1138
151,151,2018-01-15 00:00:00,13477.98,14249.99,13147.79,13539.93,14652.094705,2018-01-15 23:59:59.999,200614554.538343,145362,7431.063272,101748315.63707082,0.0,2018-01-15,2018-01-15,2227847638500.0,17165770.5546
152,152,2018-01-16 00:00:00,13500.0,13542.93,9035.0,10900.0,63401.169175,2018-01-16 23:59:59.999,722150828.1494024,418243,30353.401717,346777069.9337464,0.0,2018-01-16,2018-01-16,2227847638500.0,16612036.0206
153,153,2018-01-17 00:00:00,10899.99,11680.99,9037.94,10988.79,72331.796646,2018-01-17 23:59:59.999,744154180.1312059,517293,35412.798137,365047291.4303791,0.0,2018-01-17,2018-01-17,2227847638500.0,17608758.1818
154,154,2018-01-18 00:00:00,10972.59,11878.82,10435.33,10961.97,48464.434937,2018-01-18 23:59:59.999,541289614.0584047,393112,23814.382845,266091805.66522688,0.0,2018-01-18,2018-01-18,2227847638500.0,18494733.4362
155,155,2018-01-19 00:00:00,10960.0,11795.0,10360.0,11474.98,34129.375421,2018-01-19 23:59:59.999,382773499.2265792,273271,16871.416355,189259676.8922224,0.0,2018-01-19,2018-01-19,2227847638500.0,19159214.877
156,156,2018-01-20 00:00:00,11474.98,13099.0,11412.45,12799.94,28768.857827,2018-01-20 23:59:59.999,358561107.78097045,251647,14389.196005,179183657.90470728,0.0,2018-01-20,2018-01-20,2227847638500.0,18273239.6226
157,157,2018-01-21 00:00:00,12799.8,12799.8,10965.0,11530.0,41379.773426,2018-01-21 23:59:59.999,485289230.8188924,360207,20574.760061,241154449.98183495,0.0,2018-01-21,2018-01-21,2227847638500.0,19712949.4111
158,158,2018-01-22 00:00:00,11530.0,11926.35,9900.24,10760.05,43752.606791,2018-01-22 23:59:59.999,475716514.20869696,363264,21300.575828,231677479.125622,0.0,2018-01-22,2018-01-22,2227847638500.0,20709671.5723
159,159,2018-01-23 00:00:00,10760.05,11399.0,9905.0,10799.18,37473.922552,2018-01-23 23:59:59.999,399419413.2329807,355286,18747.793828,199899519.2732997,0.0,2018-01-23,2018-01-23,2227847638500.0,18494733.4362
160,160,2018-01-24 00:00:00,10799.14,11570.48,10500.0,11349.99,27158.587762,2018-01-24 23:59:59.999,299470607.4302002,293429,13087.393088,144335221.62540215,0.0,2018-01-24,2018-01-24,2227847638500.0,19602202.5043
161,161,2018-01-25 00:00:00,11349.96,11794.05,10950.21,11175.27,20839.954183,2018-01-25 23:59:59.999,236081364.97365227,221040,10201.386919,115584688.24733494,0.0,2018-01-25,2018-01-25,2227847638500.0,19491455.5975
162,162,2018-01-26 00:00:00,11184.7,11643.0,10311.15,11089.0,33056.87196,2018-01-26 23:59:59.999,360482470.17375433,314720,15330.789553,167328952.39330244,0.0,2018-01-26,2018-01-26,2460585023620.0,20445148.5648
163,163,2018-01-27 00:00:00,11089.0,11650.0,10842.69,11491.0,18860.768345,2018-01-27 23:59:59.999,212663199.53348225,207478,9208.937963,103935891.79616304,0.0,2018-01-27,2018-01-27,2603077300220.0,20056949.5414
164,164,2018-01-28 00:00:00,11499.98,12244.0,11408.0,11879.95,16887.339524,2018-01-28 23:59:59.999,200211582.9434541,206247,7342.786997,87011013.8320475,0.0,2018-01-28,2018-01-28,2603077300220.0,20315748.8903
165,165,2018-01-29 00:00:00,11879.95,11975.02,11139.55,11251.0,14170.377538,2018-01-29 23:59:59.999,162110154.87880376,169199,6016.496871,68819972.52308752,0.0,2018-01-29,2018-01-29,2603077300220.0,20445148.5648
166,166,2018-01-30 00:00:00,11250.11,11308.42,9900.0,10237.51,25554.372946,2018-01-30 23:59:59.999,268978329.50861526,259212,11388.096419,119864289.07103088,0.0,2018-01-30,2018-01-30,2603077300220.0,19151151.8202
167,167,2018-01-31 00:00:00,10230.0,10425.85,9700.0,10285.1,18015.956805,2018-01-31 23:59:59.999,181644207.11316264,201422,8782.584442,88609272.64228792,0.0,2018-01-31,2018-01-31,2603077300220.0,21609745.6349
168,168,2018-02-01 00:00:00,10285.1,10335.0,8750.99,9224.52,33564.764311,2018-02-01 23:59:59.999,317636345.9843711,316020,15430.003849,146130725.8704748,0.0,2018-02-01,2018-02-01,2603077300220.0,15139761.9119
169,169,2018-02-02 00:00:00,9224.52,9250.0,8010.02,8873.03,49971.626975,2018-02-02 23:59:59.999,434236483.7044874,453411,23113.503584,201292749.51509917,0.0,2018-02-02,2018-02-02,2603077300220.0,20703947.9137
170,170,2018-02-03 00:00:00,8873.03,9473.01,8229.0,9199.96,28725.000735,2018-02-03 23:59:59.999,256834729.0599109,327519,14182.838146,127068644.49604894,0.0,2018-02-03,2018-02-03,2603077300220.0,21739145.3094
171,171,2018-02-04 00:00:00,9199.96,9368.0,7930.0,8184.81,32014.308449,2018-02-04 23:59:59.999,274912288.421322,356134,13805.29579,118884553.20936234,0.0,2018-02-04,2018-02-04,2603077300220.0,20445148.5648
172,172,2018-02-05 00:00:00,8179.99,8382.8,6625.0,6939.99,63403.182579,2018-02-05 23:59:59.999,471166218.7134473,533510,29857.35839,222022401.0169236,0.0,2018-02-05,2018-02-05,2603077300220.0,23033142.054
173,173,2018-02-06 00:00:00,6939.63,7878.0,6000.01,7652.14,100201.500307,2018-02-06 23:59:59.999,684364276.3666689,785996,49565.020794,339117633.4088549,0.0,2018-02-06,2018-02-06,2603077300220.0,23938939.7752
174,174,2018-02-07 00:00:00,7655.02,8476.0,7150.01,7599.0,60778.460497,2018-02-07 23:59:59.999,477935038.8117769,514893,30084.836266,237137973.45313892,0.0,2018-02-07,2018-02-07,2607870187290.0,24293141.3193
175,175,2018-02-08 00:00:00,7599.0,7844.0,7572.09,7784.02,1521.537318,2018-02-08 23:59:59.999,11770168.04386595,12417,844.258813,6532638.63751892,0.0,2018-02-08,2018-02-08,2874674234420.0,20149017.2119
176,176,2018-02-09 00:00:00,7789.9,8738.0,7789.9,8683.92,20482.910825,2018-02-09 23:59:59.999,173348469.81187892,273091,10404.040792,88117562.12096503,0.0,2018-02-09,2018-02-09,2874674234420.0,18720008.899
177,177,2018-02-10 00:00:00,8683.93,9065.78,8120.0,8533.98,49381.512653,2018-02-10 23:59:59.999,423411421.93098,537578,24506.723294,210253734.3806545,0.0,2018-02-10,2018-02-10,2874674234420.0,19291612.2242
178,178,2018-02-11 00:00:00,8533.99,8549.0,7726.53,8063.88,45025.187952,2018-02-11 23:59:59.999,366966437.2498885,524626,23180.34192,188849914.3499584,0.0,2018-02-11,2018-02-11,2874674234420.0,20434818.8745
179,179,2018-02-12 00:00:00,8063.82,8989.0,8053.0,8903.0,41987.85049,2018-02-12 23:59:59.999,362440826.9943769,477660,20916.949742,180528457.55458465,0.0,2018-02-12,2018-02-12,2874674234420.0,21578025.5248
180,180,2018-02-13 00:00:00,8903.0,8950.0,8351.0,8539.9,35454.972956,2018-02-13 23:59:59.999,305165143.6969234,401893,16558.45568,142530987.43930227,0.0,2018-02-13,2018-02-13,2874674234420.0,23721537.9942
181,181,2018-02-14 00:00:00,8535.17,9489.6,8533.0,9449.99,40811.952867,2018-02-14 23:59:59.999,370126692.728233,514897,20508.463444,185896385.02591047,0.0,2018-02-14,2018-02-14,2874674234420.0,23435736.3316
182,182,2018-02-15 00:00:00,9449.98,10219.5,9301.5,10000.09,52427.596715,2018-02-15 23:59:59.999,512388484.73178285,608349,25805.098892,252255267.88356847,0.0,2018-02-15,2018-02-15,2874674234420.0,25579248.8009
183,183,2018-02-16 00:00:00,10000.89,10323.37,9666.0,10159.98,38161.205974,2018-02-16 23:59:59.999,381103299.2238848,405310,18313.004466,182947133.88868245,0.0,2018-02-16,2018-02-16,2874674234420.0,18720008.899
184,184,2018-02-17 00:00:00,10156.07,11075.07,10050.0,11039.55,41882.108407,2018-02-17 23:59:59.999,446012696.1692673,413585,21147.624789,225229265.72563556,0.0,2018-02-17,2018-02-17,2874674234420.0,22435430.5125
185,185,2018-02-18 00:00:00,11039.55,11274.0,10080.0,10383.43,61137.380728,2018-02-18 23:59:59.999,649423311.3100228,537534,29593.863774,314511909.4893312,0.0,2018-02-18,2018-02-18,2874674234420.0,21292223.8622
186,186,2018-02-19 00:00:00,10375.01,11250.0,10270.33,11153.0,40831.417131,2018-02-19 23:59:59.999,443766562.68306607,366882,20619.877129,224193685.43795276,0.0,2018-02-19,2018-02-19,2874674234420.0,23149934.669
187,187,2018-02-20 00:00:00,11147.11,11786.01,11100.59,11200.99,48153.354288,2018-02-20 23:59:59.999,551573232.2429588,432197,24211.49181,277480902.01411927,0.0,2018-02-20,2018-02-20,2874674234420.0,23149934.669
188,188,2018-02-21 00:00:00,11195.07,11304.03,10200.0,10437.6,68113.818754,2018-02-21 23:59:59.999,731537130.492186,542340,32338.074002,347436564.666544,0.0,2018-02-21,2018-02-21,2967853337740.0,21079198.6661
189,189,2018-02-22 00:00:00,10439.02,10933.44,9679.0,9811.04,67060.166483,2018-02-22 23:59:59.999,682006373.869588,506273,33029.297624,336067441.6325065,0.0,2018-02-22,2018-02-22,3007383866430.0,25265138.8267
190,190,2018-02-23 00:00:00,9815.55,10435.0,9570.19,10131.04,57202.70237,2018-02-23 23:59:59.999,571800753.4709765,467480,28031.011368,280171693.0729712,0.0,2018-02-23,2018-02-23,3007383866430.0,22275181.5691
191,191,2018-02-24 00:00:00,10131.04,10496.97,9352.0,9694.51,40888.156299,2018-02-24 23:59:59.999,405618586.64803785,337918,18646.870961,185164883.45171747,0.0,2018-02-24,2018-02-24,3007383866430.0,22125683.7062
192,192,2018-02-25 00:00:00,9694.51,9847.0,9274.8,9590.0,28373.517586,2018-02-25 23:59:59.999,271286599.1260862,233567,13956.661533,133525539.44882144,0.0,2018-02-25,2018-02-25,3007383866430.0,21677190.1176
193,193,2018-02-26 00:00:00,9590.0,10444.32,9350.0,10324.0,34878.292756,2018-02-26 23:59:59.999,347559259.73845184,285276,17045.768706,169936003.38761607,0.0,2018-02-26,2018-02-26,3007383866430.0,25564134.5525
194,194,2018-02-27 00:00:00,10321.0,10870.0,10121.0,10569.04,30705.385123,2018-02-27 23:59:59.999,324295371.1414657,240542,15187.083738,160450471.4557678,0.0,2018-02-27,2018-02-27,3007383866430.0,21079198.6661
195,195,2018-02-28 00:00:00,10584.33,11098.0,10300.0,10326.76,30800.983782,2018-02-28 23:59:59.999,327914696.13067526,277886,14412.84633,153537202.10196504,0.0,2018-02-28,2018-02-28,3007383866430.0,23919658.0608
196,196,2018-03-01 00:00:00,10325.64,11060.41,10240.0,10920.0,25092.55393,2018-03-01 23:59:59.999,268172535.3811293,230428,12785.4045,136788817.23158327,0.0,2018-03-01,2018-03-01,3007383866430.0,23172168.7464
197,197,2018-03-02 00:00:00,10923.36,11200.0,10770.0,11039.0,23910.71009,2018-03-02 23:59:59.999,262936307.0078576,211691,11893.333632,130864918.8230748,0.0,2018-03-02,2018-03-02,3007383866430.0,24667147.3752
198,198,2018-03-03 00:00:00,11038.99,11544.0,11015.01,11464.48,21287.15328,2018-03-03 23:59:59.999,241749497.9024717,190444,10842.682784,123142920.22314858,0.0,2018-03-03,2018-03-03,3007383866430.0,23321666.6093
199,199,2018-03-04 00:00:00,11464.47,11565.0,11050.02,11515.0,17295.918653,2018-03-04 23:59:59.999,194849579.12502077,168359,8197.401595,92437014.46393472,0.0,2018-03-04,2018-03-04,3007383866430.0,26909615.3184
200,200,2018-03-05 00:00:00,11515.0,11710.0,11415.01,11454.0,15144.231063,2018-03-05 23:59:59.999,174866951.39806527,164318,7668.823714,88588986.3365785,0.0,2018-03-05,2018-03-05,3007383866430.0,22125683.7062
201,201,2018-03-06 00:00:00,11455.0,11455.0,10555.48,10716.48,29515.572363,2018-03-06 23:59:59.999,323842216.64859617,250306,13482.297196,147874120.62232068,0.0,2018-03-06,2018-03-06,3233581400370.0,24372959.7309
202,202,2018-03-07 00:00:00,10716.48,10899.0,9389.31,9910.0,50647.67108,2018-03-07 23:59:59.999,514808033.4879209,396721,24022.451231,244164771.36009568,0.0,2018-03-07,2018-03-07,3290605988760.0,25517998.1076
203,203,2018-03-08 00:00:00,9910.0,10099.0,9060.0,9271.64,41109.473226,2018-03-08 23:59:59.999,394641280.63843673,336514,20257.455838,194608716.9350392,0.0,2018-03-08,2018-03-08,3290605988760.0,25681575.0185
204,204,2018-03-09 00:00:00,9267.07,9410.0,8329.0,9227.0,64112.291407,2018-03-09 23:59:59.999,567082901.1319405,462712,31166.414848,275735446.01075995,0.0,2018-03-09,2018-03-09,3290605988760.0,26499459.5732
205,205,2018-03-10 00:00:00,9230.0,9490.0,8667.07,8770.22,37180.012857,2018-03-10 23:59:59.999,341210248.41481787,288066,17639.827276,161991786.13432977,0.0,2018-03-10,2018-03-10,3290605988760.0,23882228.9981
206,206,2018-03-11 00:00:00,8770.22,9740.0,8450.0,9533.57,44325.973386,2018-03-11 23:59:59.999,403491260.9275316,333367,21150.206944,192897625.6114657,0.0,2018-03-11,2018-03-11,3290605988760.0,22900767.5324
207,207,2018-03-12 00:00:00,9533.57,9888.88,8780.0,9131.34,42230.77793,2018-03-12 23:59:59.999,395562731.86503726,336642,19369.697756,181454623.85622355,0.0,2018-03-12,2018-03-12,3290605988760.0,25027267.3747
208,208,2018-03-13 00:00:00,9131.34,9474.0,8823.0,9150.0,40191.409358,2018-03-13 23:59:59.999,367353984.7132836,342734,19856.457047,181534440.7752947,0.0,2018-03-13,2018-03-13,3290605988760.0,26335882.6623
209,209,2018-03-14 00:00:00,9151.92,9333.78,7900.28,8170.0,49708.094108,2018-03-14 23:59:59.999,426058009.75594646,399127,22883.329725,196344166.24842268,0.0,2018-03-14,2018-03-14,3290605988760.0,25845151.9294
210,210,2018-03-15 00:00:00,8184.01,8430.0,7650.0,8240.98,52291.022277,2018-03-15 23:59:59.999,422130717.47310126,400529,26414.160251,213358245.6744019,0.0,2018-03-15,2018-03-15,3290605988760.0,23555075.1762
211,211,2018-03-16 00:00:00,8240.98,8611.64,7900.0,8260.0,38815.409893,2018-03-16 23:59:59.999,322355002.16519487,255807,20049.433993,166563494.40168035,0.0,2018-03-16,2018-03-16,3290605988760.0,23555075.1762
212,212,2018-03-17 00:00:00,8260.0,8348.62,7721.99,7824.8,33110.206329,2018-03-17 23:59:59.999,265973111.6176285,292041,15677.257361,125987772.43325073,0.0,2018-03-17,2018-03-17,3290605988760.0,25517998.1076
