date,BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,BTC_quote_asset_volume,BTC_number_of_trades,BTC_ taker_buy_base_asset_volume,BTC_taker_buy_quote_asset_volume,BTC_ohlc,BTC_returns,ETH_open,ETH_high,ETH_low,ETH_close,ETH_volume,ETH_quote_asset_volume,ETH_number_of_trades,ETH_ taker_buy_base_asset_volume,ETH_taker_buy_quote_asset_volume,ETH_ohlc,ETH_returns,BNB_open,BNB_high,BNB_low,BNB_close,BNB_volume,BNB_quote_asset_volume,BNB_number_of_trades,BNB_ taker_buy_base_asset_volume,BNB_taker_buy_quote_asset_volume,BNB_ohlc,BNB_returns,EOS_open,EOS_high,EOS_low,EOS_close,EOS_volume,EOS_quote_asset_volume,EOS_number_of_trades,EOS_ taker_buy_base_asset_volume,EOS_taker_buy_quote_asset_volume,EOS_ohlc,EOS_returns,XRP_open,XRP_high,XRP_low,XRP_close,XRP_volume,XRP_quote_asset_volume,XRP_number_of_trades,XRP_ taker_buy_base_asset_volume,XRP_taker_buy_quote_asset_volume,XRP_ohlc,XRP_returns,XTZ_open,XTZ_high,XTZ_low,XTZ_close,XTZ_volume,XTZ_quote_asset_volume,XTZ_number_of_trades,XTZ_ taker_buy_base_asset_volume,XTZ_taker_buy_quote_asset_volume,XTZ_ohlc,XTZ_returns,LINK_open,LINK_high,LINK_low,LINK_close,LINK_volume,LINK_quote_asset_volume,LINK_number_of_trades,LINK_ taker_buy_base_asset_volume,LINK_taker_buy_quote_asset_volume,LINK_ohlc,LINK_returns,Date,Mining Revenue,Hashrate_Price_Multiple,Bitcoin_Adjusted_Difficulty,longs_mean,shorts_mean,longs_max,shorts_max,longs_min,shorts_min,longs_close,shorts_close,longs_open,shorts_open,fundingRateClose,fundingRateDailyClose,fundingRateOpen,fundingRateDailyOpen,fundingRateMean,fundingRateDailyMean,snp_Open,snp_High,snp_Low,snp_Close,snp_Volume,snp_ohlc,snp_returns
2019-01-25,3569.07,3587.15,3522.51,3565.29,17608.346671,62634926.45524528,153413,9690.398152,34473989.38670668,3561.005,0.9987869857295735,116.4,117.5,114.3,115.11,198617.08108,22977175.9541193,85660,98562.49082,11406338.5773185,115.8275,0.9890024916229917,6.4555,6.7502,6.4408,6.6899,2583153.38,17021668.779197,17668.0,1532990.81,10100119.744634,6.584099999999999,1.0357806403666314,2.4344,2.4626,2.4016,2.4285,3241042.53,7866474.931553,27603.0,1649613.63,4004720.623169,2.431775,0.997617384874502,0.31584,0.31698,0.31,0.31384,23989294.4,7528099.419364,36598.0,11999984.9,3767069.723096,0.314165,0.9933846105149876,,,,,,,,,,,,0.5031,0.5157,0.4712,0.4739,1112869.08,544844.844073,3319.0,385408.17,189487.355912,0.49097500000000005,0.9445883994418974,2019-01-25,7364947.57141,47384133.5269,5883988430960.0,29045.003443935755,23867.375676158204,29260.7294435,24070.2506498,28884.34659662,23587.52115345,28884.34659662,23824.81375508,29059.45808538,23999.50476339,,,,,,,2657.44,2672.38,2657.33,2664.76,639278903.0,2662.9775,1.0091450994658646
2019-01-26,3566.69,3662.94,3545.0,3565.25,19476.532344,69841766.64693148,135369,10203.400315,36578851.51879908,3584.9700000000003,0.9999887807162952,115.13,118.0,115.0,115.34,146216.82819,16978386.1972377,68368,75224.68609,8737349.0431997,115.8675,1.001998088784641,6.689,6.9786,6.6196,6.9463,2734629.11,18598393.817596,23293.0,1622823.22,11032751.109412,6.808375,1.0383264323831447,2.4278,2.4745,2.3976,2.4065,2440321.11,5938860.136826,19198.0,1196688.09,2913210.19372,2.4266,0.9909409100267654,0.314,0.31887,0.3119,0.31258,27927773.9,8782194.110508,37734.0,15211582.6,4784052.701533,0.31433750000000005,0.9959852153963804,,,,,,,,,,,,0.4736,0.4884,0.4624,0.4661,865653.89,410185.821637,2529.0,355712.12,169019.63476,0.47262499999999996,0.9835408313990294,2019-01-26,6309969.922809999,40364261.8933,5883988430960.0,28975.492757908178,25141.231821824564,29129.26716383,25959.47693723,28615.90240323,23833.44416552,29059.44704327,23999.50476339,28801.51764282,25694.57999459,,,,,,,,,,,,,
2019-01-27,3565.62,3579.0,3486.0,3550.84,22735.598162,80743416.84653682,163855,11568.567399,41100311.44740031,3545.365,0.9959582076993199,115.32,116.15,111.04,112.05,247369.60555,28158012.7304768,97152,118671.53907,13516227.6093887,113.64,0.9714756372464018,6.9453,7.2157,6.7919,7.0396,2776887.68,19399583.767419,36398.0,1507800.27,10533184.719705,6.998125,1.013431611073521,2.4048,2.438,2.31,2.3522,3924251.55,9345452.883439,27345.0,1822548.64,4339756.006755,2.37625,0.9774361105339705,0.3126,0.31409,0.30272,0.30646,40448660.6,12492573.537131,46839.0,19164021.3,5917575.850311,0.3089675,0.9804210122208714,,,,,,,,,,,,0.4661,0.4666,0.4229,0.4303,2278919.65,1004304.902092,4757.0,814389.66,359170.58306,0.44647500000000007,0.9231924479725381,2019-01-27,6857448.82583,43874197.7101,5883988430960.0,28600.704257204947,24810.11573436397,28783.51873167,25679.02734421,28222.03910029,23739.92669945,28783.51873167,25679.02734421,28601.58117254,23865.34096647,,,,,,,,,,,,,
2019-01-28,3550.05,3557.75,3380.27,3434.15,40405.111401,139258708.76430878,260799,20334.271739,70100390.81728584,3480.555,0.9671373534149665,112.04,112.87,100.91,105.5,566205.78288,60050129.3863579,177547,280135.35398,29726784.9809435,107.83000000000001,0.9415439535921464,7.0399,7.1398,5.94,6.1648,4950985.69,32288204.501957,72468.0,2364027.53,15446754.947569,6.571125,0.8757315756577078,2.3521,2.3614,2.15,2.2267,5569150.25,12553820.46411,42684.0,2925085.98,6589756.495385,2.27255,0.9466456933934191,0.30653,0.30767,0.28089,0.29223,86788557.0,25369158.233396,84364.0,43286384.4,12643047.646452,0.29683000000000004,0.953566533968544,,,,,,,,,,,,0.431,0.4313,0.3504,0.4116,4006211.85,1540777.018846,7036.0,1545123.37,596264.224243,0.406075,0.9565419474785034,2019-01-28,6393436.1979,40071767.2419,5883988430960.0,28990.263320743335,25005.78880361708,29320.03718937,26076.31239734,28485.74821783,23790.13856238,28599.50290238,23863.96057047,29320.03718937,25934.69848655,,,,,,,2644.97,2644.97,2624.06,2643.85,580761672.0,2639.4624999999996,0.9911696587748111
2019-01-29,3434.0,3443.45,3349.92,3411.04,29544.928977,100542807.46479908,189650,15626.311231,53180295.18051735,3409.6025,0.9932705327373585,105.49,106.61,102.22,104.45,319768.91348,33427469.3450618,129221,161610.46234,16896798.3063595,104.6925,0.990047393364929,6.1642,6.2599,5.968,6.1661,2967157.36,18169111.04114,30608.0,1580018.56,9686329.637523,6.13955,1.0002108746431353,2.2266,2.307,2.1791,2.2561,3335084.4,7460371.78724,29224.0,1726629.22,3861533.200444,2.2422,1.0132033951587551,0.29223,0.294,0.28126,0.28693,46228128.9,13311591.583111,57922.0,24771304.0,7134922.06994,0.288605,0.9818636005885776,,,,,,,,,,,,0.4104,0.4638,0.4061,0.4505,5190825.37,2252399.736119,10723.0,2476608.43,1075979.897043,0.4327,1.0945092322643344,2019-01-29,6318406.83136,42070546.8156,5836655168810.0,29704.169995694163,25780.081349050088,29908.10465622,26119.76320163,29320.23690381,25482.42700065,29320.23690381,25927.03163721,29861.6088342,25586.64777,,,,,,,2644.89,2650.93,2631.05,2640.0,519764046.0,2641.7174999999997,1.0008543406091204
2019-01-30,3410.04,3478.0,3387.1,3458.18,23968.260243,82521122.86191754,180820,13324.339628,45877250.0578734,3433.33,1.0138198320746752,104.41,109.8,103.45,108.29,330968.19265,35368520.135571,118866,168310.3525,17980658.8061686,106.4875,1.036764001914792,6.1335,6.1999,6.001,6.1388,2238811.59,13687184.380913,20361.0,1199806.93,7338477.838849,6.1183000000000005,0.9955725661276982,2.2562,2.3453,2.2233,2.3262,2763718.76,6325850.994644,24952.0,1441275.87,3298042.284766,2.28775,1.0310713177607376,0.28694,0.32646,0.28447,0.32109,135161854.0,42202164.516304,114127.0,68868384.9,21472338.923896,0.30474,1.1190534276652842,,,,,,,,,,,,0.4505,0.4514,0.413,0.4249,2092369.59,897815.126911,5128.0,904982.23,388805.405856,0.43495,0.9431742508324084,2019-01-30,6364552.33446,42201068.2452,5814661935890.0,30419.50581664115,26870.798836531732,31172.62538463,27413.98317731,29818.35517211,25586.68353448,29861.73063173,25586.68353448,31107.00050685,27216.01590113,,,,,,,2653.62,2690.44,2648.34,2681.05,616716233.0,2668.3625,1.0100862412426765
2019-01-31,3457.5,3489.2,3418.8,3434.1,29607.190253,101928346.97699685,198100,15325.828783,52764623.95051864,3449.9,0.9930367997038905,108.29,110.61,105.46,106.44,290679.61935,31234353.515393,102532,146487.2295,15737903.3096407,107.7,0.982916243420445,6.1384,6.2663,5.9468,6.22,2264988.86,13878555.849304,33940.0,1233250.18,7568505.999491,6.142875,1.0132273408483743,2.3267,2.3641,2.2769,2.3089,3052511.71,7054702.295153,26439.0,1507530.18,3484093.676127,2.31915,0.992562978247786,0.32118,0.3358,0.30349,0.30911,173326720.7,54812345.826359,148816.0,90474479.4,28609190.85446,0.317395,0.9626895885888692,,,,,,,,,,,,0.425,0.441,0.3811,0.3832,2029033.61,826552.030246,4899.0,823413.46,335950.015997,0.407575,0.9018592610025888,2019-01-31,5884537.246040001,39310584.1188,5814661935890.0,31269.553452467117,27295.772529976406,31499.63220633,27723.38627939,31057.04616812,26965.45044956,31104.36607064,27208.50430113,31172.09286925,26984.43511766,,,,,,,2685.49,2708.95,2678.65,2704.1,1024765207.0,2694.2975,1.009719444041055
2019-02-01,3434.1,3488.0,3401.2,3462.07,25260.476159,87075914.2326683,167520,13533.344628,46664199.94907889,3446.3424999999997,1.0081447832037507,106.47,108.35,103.77,106.73,243149.88435,25791535.1460238,86314,120649.43802,12804365.5808535,106.33,1.0027245396467495,6.225,6.65,6.1172,6.5229,2942865.68,19039053.024294,31414.0,1674090.69,10824380.796056,6.378775,1.0486977491961416,2.31,2.3547,2.276,2.3263,2678028.02,6202437.344383,25998.0,1429512.8,3312469.732862,2.31675,1.0075360561306248,0.3092,0.31197,0.295,0.30624,87742017.5,26700174.283483,93872.0,45736008.1,13920013.602285,0.3056025,0.9907152793503932,,,,,,,,,,,,0.385,0.43,0.38,0.4147,1899232.56,768342.467271,3972.0,666307.29,271311.380536,0.402425,1.0822025052192068,2019-02-01,6731427.32322,44802503.9589,5814661935890.0,31607.44651474414,26209.9753162952,32091.65836935,27000.90991232,31172.29344804,25905.47240708,31172.29344804,26984.3830871,32079.51686141,26275.65331048,,,,,,,2702.32,2716.66,2696.88,2706.53,642280876.0,2705.5975,1.0041940431596732
2019-02-02,3462.2,3526.4,3440.29,3504.77,17920.802,62134037.97539881,153234,9637.41923,33417963.69624554,3483.415,1.0123336616532883,106.71,111.15,106.07,110.42,186908.7573,20153872.302919,67351,100348.9366,10827638.071308,108.5875,1.0345732221493489,6.5185,6.9,6.4823,6.8655,3251363.16,21783128.783937,22607.0,1868475.15,12513313.715109,6.691575000000001,1.0525226509681276,2.3258,2.455,2.314,2.4389,2561851.19,6045446.73605,19174.0,1409216.02,3319524.002102,2.383425,1.048403043459571,0.30628,0.31377,0.30428,0.3103,44389361.1,13640816.098831,53361.0,23244660.1,7143983.91525,0.30865750000000003,1.0132575757575757,,,,,,,,,,,,0.4163,0.433,0.3985,0.4136,821033.48,340840.331218,2351.0,373799.97,155448.878216,0.41535,0.9973474801061009,2019-02-02,6857975.37196,45669649.1969,5814661935890.0,32127.25639939188,25450.761520963115,32323.31182888,26357.63358822,31768.82792699,24132.10557587,32079.39557904,26272.66044026,31811.13807237,24239.50348872,,,,,,,,,,,,,
2019-02-03,3504.06,3511.09,3426.0,3458.11,19867.33639,68801620.06241606,138592,10126.716143,35070884.46205618,3474.815,0.9866867155334017,110.41,111.11,105.82,107.36,227211.54064,24605892.2887283,78309,104902.65217,11357020.0198699,108.675,0.9722876290527078,6.8688,6.9,6.6148,6.7887,3095048.16,21095885.790271,28273.0,1810556.63,12351667.264426,6.793075,0.9888136333843129,2.4389,2.4469,2.34,2.3707,3256628.04,7776236.441524,24307.0,1617395.75,3863007.521266,2.3991249999999997,0.9720365738652671,0.31042,0.31215,0.289,0.30219,55823769.6,16968204.217589,59432.0,27993544.4,8511600.824117,0.30344,0.9738640025781502,,,,,,,,,,,,0.417,0.417,0.386,0.3963,1065170.56,424303.971749,2400.0,313942.12,125398.013055,0.40407499999999996,0.9581721470019341,2019-02-03,6325531.024180001,41622971.4199,5814661935890.0,31791.38272359279,24621.505957830097,32035.65330002,25189.82289698,31531.61607119,24241.82039117,31811.12807237,24241.82039117,31551.60487119,25189.19138964,,,,,,,,,,,,,
2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.981108,80024258.22766612,155686,12387.109781,42856551.66874073,3459.8799999999997,1.0014776857879013,107.33,109.3,106.57,107.68,160850.10293,17312736.6001502,65698,83257.70317,8963437.5894017,107.72,1.0029806259314458,6.7888,7.185,6.68,7.1069,3306867.31,23064420.680175,42104.0,1784599.38,12443143.077512,6.940175,1.0468720078954734,2.3701,2.4359,2.3454,2.3973,2674770.63,6403373.063689,20090.0,1364018.3,3265628.29491,2.387175,1.0112203146749905,0.30204,0.30566,0.29736,0.29939,44235957.5,13325536.773214,51641.0,24449715.2,7366100.430602,0.3011125,0.990734306231179,,,,,,,,,,,,0.3959,0.4125,0.3867,0.3943,1449384.96,579009.583139,2746.0,588770.86,236125.549591,0.39735,0.9949533181932879,2019-02-04,6044025.21309,39888680.9441,5814661935890.0,31250.17772741541,24476.821924151194,31551.79222085,25204.51977248,31051.84850391,24236.41776789,31551.55987119,25181.07096564,31093.02702875,24324.67090192,,,,,,,2706.49,2724.99,2698.75,2724.87,541958874.0,2713.7749999999996,1.0030224377424948
2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503,87491347.06381486,162066,13642.823084,47248405.24357039,3465.5525,1.0024168259596562,107.65,108.18,106.47,107.27,159730.1886,17137008.2478395,68422,82850.20631,8888920.0460278,107.3925,0.9961924219910846,7.1028,7.9715,6.9501,7.8665,4154631.43,30555459.709009,61915.0,2154178.3,15865281.093137,7.4727250000000005,1.1068820442105558,2.3973,2.4071,2.3501,2.3914,1969941.32,4703153.492609,17506.0,1000822.16,2389270.32211,2.386475,0.9975388979268344,0.29932,0.30225,0.29642,0.29972,53121022.0,15853498.129435,54759.0,28570555.4,8527120.616733,0.29942749999999996,1.0011022412238217,,,,,,,,,,,,0.3926,0.4327,0.3902,0.4224,1299107.03,532341.103934,3411.0,571362.11,235106.56976,0.40947500000000003,1.071265533857469,2019-02-05,6411524.44993,42490116.6578,5814661935890.0,31082.78425521557,24185.318229702105,31237.80058525,24350.11123691,30994.04803942,23891.12152512,31093.02702875,24324.67090192,31091.75698293,23895.34465832,,,,,,,2728.34,2738.98,2724.03,2737.7,581522355.0,2732.2625000000003,1.0068124660297926
2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.244846,120500703.0051573,207024,18054.008347,61609674.49994292,3434.915,0.9809251668543808,107.28,107.83,101.21,104.5,337204.30254,34984364.2970212,113955,165235.43945,17141978.430843,105.205,0.9741773095926168,7.8569,8.48,7.32,8.1303,5817391.76,46487023.094392,101183.0,2952448.69,23644658.593126,7.9468,1.0335346087840844,2.3914,2.3979,2.3,2.3426,3428527.0,7977656.096024,30328.0,1709366.65,3978356.837019,2.3579749999999997,0.979593543530986,0.29972,0.30101,0.28809,0.2894,60630230.6,17718861.635088,69378.0,30882186.4,9025903.221634,0.294555,0.9655678633391165,,,,,,,,,,,,0.4224,0.4236,0.3915,0.4,1368546.21,552819.621243,3815.0,546898.85,220883.158036,0.40937500000000004,0.946969696969697,2019-02-06,6422102.20495,42490116.6578,5814661935890.0,31066.007432644536,24008.26874699091,31693.18927345,25033.50342516,30749.88663500001,23479.01884044,31091.27864025,23896.00650813,31460.90098372,25030.85722692,,,,,,,2735.05,2738.08,2724.15,2731.61,535718912.0,2732.2225,0.9999853601182169
2019-02-07,3407.0,3426.45,3390.0,3398.4,18665.538638,63611505.78657223,148209,9971.89096,33985909.98028422,3405.4625,0.9979532326883717,104.49,106.18,103.82,104.48,147942.07683,15530160.6471066,68959,74195.91673,7790406.4587851,104.7425,0.9998086124401915,8.1347,8.4666,7.6733,7.81,4354792.8,35149002.628069,57100.0,2394316.0,19318167.200834,8.02115,0.9606041597481028,2.3427,2.44,2.3224,2.3415,1765620.33,4156368.927659,16175.0,944033.84,2224231.483874,2.36165,0.9995304362673951,0.28934,0.29469,0.28913,0.29145,32936661.6,9626719.690917,45452.0,17199981.3,5027467.552783,0.29115250000000004,1.0070836212854182,,,,,,,,,,,,0.4,0.4065,0.3913,0.4021,498842.36,199193.78253,1770.0,202372.88,80981.871289,0.39997499999999997,1.00525,2019-02-07,6985845.57388,47403939.6727,5814661935890.0,31391.599971401163,25304.38252704156,31512.19925393,25808.66060521,31154.35706692,25016.98905883,31458.65768506,25021.43722692,31463.27288077,25697.5834598,,,,,,,2717.53,2719.32,2687.26,2706.05,625969945.0,2707.54,0.9909661456927465
2019-02-08,3398.4,3733.58,3373.1,3659.04,47968.058013,170118212.46197885,277242,25500.970345,90453750.95066436,3541.0299999999997,1.0766949152542373,104.48,123.0,103.41,119.25,589950.64925,67027886.9398639,177364,304660.09924,34611554.2420151,112.535,1.1413667687595712,7.807,8.8387,7.61,8.5972,4960284.84,40860967.438254,78346.0,2675002.3,22045105.083765,8.213225,1.1007938540332909,2.3407,2.806,2.3248,2.7219,9123081.23,23628143.283733,73771.0,4466224.06,11563041.225013,2.54835,1.1624599615631006,0.29146,0.32129,0.28908,0.31205,93896197.0,28641390.670907,99364.0,49770962.4,15183597.341188,0.30347,1.0706810773717619,,,,,,,,,,,,0.4021,0.45,0.3985,0.4383,2015969.58,859693.298603,5194.0,1000399.46,428907.160821,0.4222250000000001,1.0900273563790102,2019-02-08,7375022.02375,50294423.7991,5814661935890.0,32197.463059971327,26434.24735267861,32999.43694633,28006.99278117,31453.90666607,24990.64416811,31454.0127212,25687.24112436,31841.12887792,25029.14016001,,,,,,,2692.36,2708.07,2681.83,2707.88,557587800.0,2697.535,0.9963047637338691
2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.833719,90488500.0676624,192209,13208.14275,48274378.26417207,3657.65,1.0016780357689448,119.32,121.99,117.64,119.19,328067.9574,39061582.3914826,118457,169285.11511,20160805.1621845,119.535,0.9994968553459119,8.5972,8.921,8.4052,8.9051,5440051.11,47410868.663698,47172.0,3307410.49,28831661.097138,8.707125,1.0358139859489135,2.7213,2.831,2.6742,2.7718,6111348.73,16810549.746542,52264.0,3091438.09,8504565.234811,2.749575,1.0183327822476944,0.31195,0.3164,0.30719,0.31215,65169202.2,20290088.699507,77622.0,35254373.5,10970652.310359,0.3119225,1.000320461464509,,,,,,,,,,,,0.4371,0.4844,0.431,0.4612,1384815.95,637171.045365,4320.0,616400.15,284708.302695,0.453425,1.0522473191877708,2019-02-09,7184754.27316,47114891.26,5814661935890.0,31469.013570396284,24768.30036127348,31851.54990857,25289.25805461,30819.15428752,23991.6014499,31840.93287792,25024.94695867,31057.75516175,24049.00462416,,,,,,,,,,,,,
2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.602634,84696423.96233752,171099,12445.220546,45337811.06485932,3659.9975,1.0040598278938553,119.19,126.49,115.81,125.12,385819.09619,45929459.1290131,146060,202272.64362,24082781.0228442,121.6525,1.0497524960147664,8.9001,9.2999,8.8264,9.1697,5750442.06,52514889.989487,78577.0,3237494.26,29573705.326551,9.049025,1.029713310350249,2.7707,2.86,2.6484,2.8393,6446491.03,17552862.831433,52122.0,3383806.26,9215759.396788,2.7796,1.0243524063785268,0.31218,0.31286,0.29829,0.30988,65487258.0,19934978.57051,76282.0,33289240.7,10130003.748332,0.3083025,0.9927278551978216,,,,,,,,,,,,0.4648,0.48,0.4325,0.4499,2000850.55,913391.61962,5046.0,984505.09,451162.814042,0.4568,0.9754986990459671,2019-02-10,6845104.3482,43357261.8958,5814661935890.0,31443.698300845415,23809.37288258515,31839.75418784,24235.76780411,30922.10477169,23300.20438326,31057.83396175,24048.90462416,31839.75418784,24203.74279579,,,,,,,,,,,,,
2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.614571,90731831.90427426,172626,12713.191666,46221559.64321214,3652.8075,0.9866822823540922,125.12,125.28,119.24,120.89,389405.30404,47197595.845191,129000,194142.33374,23522764.7948778,122.6325,0.9661924552429667,9.1695,9.778,9.01,9.5288,6041136.07,57201203.615301,90762.0,3251641.66,30802499.168464,9.371575,1.0391615865295483,2.8401,2.8478,2.6826,2.75,5768338.97,15916956.845094,48957.0,2819513.78,7779577.489282,2.780125,0.9685485859190645,0.30985,0.3103,0.30136,0.30255,41900510.2,12728464.017408,62422.0,21597491.2,6561110.609714,0.30601500000000004,0.9763456821995611,,,,,,,,,,,,0.4495,0.4515,0.42,0.4289,1580197.39,685555.872631,4364.0,760432.54,330746.339864,0.437475,0.953322960657924,2019-02-11,6454979.70124,41018987.2961,5894008795040.0,32415.14647313172,24824.33804390935,32643.04592262,25051.51088883,31970.62252003,24390.76045625,31970.62252003,24411.52884018,32642.52019045,24977.4458262,,,,,,,2712.4,2718.05,2703.79,2709.8,531360727.0,2711.01,1.0049953012657853
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,106766439.99436474,198996,14986.119629,54283275.96877608,3628.1125,1.0001129149970394,120.88,123.89,118.18,122.41,343765.66987,41603632.811699,114396,176467.18014,21367768.9858149,121.34,1.0125734138472993,9.525,9.9,8.921,9.2765,4945231.46,46161674.265266,91711.0,2506966.45,23421492.275814,9.405625,0.9735223742758794,2.7493,3.0171,2.7089,2.9465,7730088.3,22089859.192789,65124.0,3914195.03,11198810.038548,2.8554500000000003,1.0714545454545454,0.30243,0.30842,0.29625,0.30514,50915657.1,15358313.916763,57603.0,27563521.5,8313009.47852,0.30306,1.0085605685010743,,,,,,,,,,,,0.4277,0.4374,0.4176,0.4277,941303.58,400668.760404,2718.0,378505.08,161526.527993,0.4276,0.9972021450221498,2019-02-12,6693602.408,43691361.641,6061518831030.0,32947.97152374871,25021.82345442223,33549.94185096,25512.60337447,32459.57835525,24451.25007799,32642.52019045,24977.4958262,33527.56374472,25512.60337447,,,,,,,2722.61,2748.19,2722.61,2744.73,597474153.0,2734.5350000000003,1.0086775777293333
2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.997648,93350740.94830574,167690,13552.84642,49100779.82827613,3625.665,0.9939253082782132,122.4,126.47,120.7,121.86,317827.31956,39073077.8391656,122122,160797.73684,19767987.3275933,122.8575,0.9955069030307981,9.2763,9.2763,8.71,8.9103,4005598.1,36165479.576568,58061.0,2260136.44,20399439.392187,9.043225,0.9605239044898398,2.9475,2.9973,2.8027,2.8564,6485268.12,18771810.537511,52339.0,3232956.24,9351314.420665,2.900975,0.969421347361276,0.3051,0.31373,0.30113,0.30382,54722420.4,16721771.674074,61469.0,28611220.3,8741147.254751,0.305945,0.9956741167988463,,,,,,,,,,,,0.4277,0.4454,0.4183,0.4411,935377.38,400576.99087,2886.0,402838.47,173398.873672,0.433125,1.0313303717559037,2019-02-13,6031364.55756,38568926.1383,6061518831030.0,33520.22730619551,24025.15294422035,34141.86828799,25603.54111685,33150.36978681,22651.74195873,33527.56374472,25512.68198464,33150.38084072,22689.52192303,,,,,,,2750.3,2761.85,2748.63,2753.03,532070729.0,2753.4525000000003,1.0069179951984524
2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.501261,78367545.57945932,155215,11271.17502,40602592.45976747,3598.3525,0.9947802958940544,121.86,124.5,120.1,120.42,297205.78738,36278326.0774455,101574,144929.76588,17693650.1087451,121.72000000000001,0.9881831610044314,8.9165,9.05,8.4051,8.7655,2803390.01,24547147.485664,62311.0,1419475.8,12451456.673845,8.784275000000001,0.9837491442487907,2.8565,2.8894,2.7101,2.7427,4507205.73,12551823.430879,36923.0,2316876.5,6456350.328248,2.7996750000000006,0.9601946506091585,0.30387,0.30556,0.29975,0.30081,38757408.1,11729954.917422,47821.0,19231591.2,5821948.960311,0.3024975,0.9900928181159899,,,,,,,,,,,,0.4422,0.4442,0.4203,0.4259,942053.44,407685.941353,3034.0,363079.8,157487.726722,0.43315,0.9655406937202449,2019-02-14,6976103.87653,46101919.5247,6061518831030.0,33255.1939966774,22197.366010184945,33774.09387774,22700.38000318,32993.59310179,21834.43108353,33133.53685989,22689.03506303,33728.43294052,21952.55450691,,,,,,,2743.5,2757.9,2731.23,2745.73,527102540.0,2744.5899999999997,0.9967813136416914
